sent_time,raw_chat_message,processed_chat_message,cluster_num,x,y
00:20:23.759000,gardenkisses subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:20:24.651000,HII I'M ITALIAN CAN YOU SAY HELLO TO MEE? <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3,hii i'm italian hello mee ? <3,8,1.0574875,1.885193
00:20:24.667000,THE GRAVE IN THE BACK WHAT,grave,9,-0.83611673,-0.28299534
00:20:24.671000,I want a sub so bad :(,want sub bad :(,4,1.1366401,1.5570775
00:20:24.673000,GO BESTIE GO,bestie,7,-0.8397946,-0.081634454
00:20:24.692000,o7,o7,2,-0.81669855,-0.63748443
00:20:24.693000,OMG THE VIEWS,omg views,4,-0.09608813,0.36761785
00:20:24.696000,Sam!\,sam ! \,6,0.009204017,0.058880527
00:20:24.705000,POG,pog,9,-0.8925203,-0.1677016
00:20:24.730000,MY FOREHEAD IS HUGE,forehead huge,4,-0.11601388,0.7549552
00:20:24.733000,Bro I didn’t get the noti when you started streaming,bro ’ t noti started streaming,4,1.4264237,2.1118932
00:20:24.740000,BIG Q LOREEEE,big q lor\1\1,6,0.31787214,0.33091024
00:20:24.758000,Pls don’t ask for subs,pls ’ t ask subs,4,1.3767393,2.2504096
00:20:24.765000,KSJSJS,ksjsjs,3,-0.8887556,-0.5687346
00:20:24.815000,If you were a chocolate bar everyone would buy you~Juliette Miller 2021,chocolate bar buy ~ juliette miller 2021,4,0.8957929,1.2628391
00:20:25.003000,R I C H,r c h,6,0.23478378,0.2176816
00:20:25.020000,hi,hi,2,-0.75796497,0.003295664
00:20:25.021000,OOO ITS THE ISLAND TECHNO AND RANBOO WENT TO BEGORE GOING TO THE MANSION,\1\1 island techno went begore going mansion,4,1.0991414,1.6351091
00:20:25.034000,WAIT WHOS GRAVE IS IT?,wait whos grave ?,4,0.42240345,1.1241375
00:20:25.057000,EL DISCO 1,el disco 1,6,0.68991816,-0.36564034
00:20:25.061000,"chat, please don’t ask people to gift you subs. it’s not very nice. just keep that in mind! ranbooLove","chat , ’ t ask people gift subs . s nice mind !",4,2.0924177,2.5878866
00:20:25.063000,jelly,jelly,9,-0.70394284,0.31459695
00:20:25.066000,PRRTTY COOL,prrtty cool,4,-0.1264296,0.4085685
00:20:25.101000,50 GIDTEN POG,50 pog,5,-0.032571744,-0.60479575
00:20:25.113000,81,81,3,-0.78272116,-1.2488109
00:20:25.116000,just a little bit confused,little bit confused,4,0.39940932,1.5821285
00:20:25.118000,ISTG IF HE KILLS HIM,istg kills,5,-0.009687981,-0.1825651
00:20:25.146000,quackity evil arc,quackity evil arc,4,-0.0047000754,0.41610292
00:20:25.150000,THE CROOS FROM RANBOO STREAM,croos stream,4,0.12890969,0.06327645
00:20:25.154000,THIS IS POGGERS,POGGERS,9,-0.8315974,-0.35245758
00:20:26.296000,"alexbaybe subscribed at Tier 1. They've subscribed for 4 months, currently on a 4 month streak! hhwwhwh","subscribed tier 1 . they've 4 months , currently month streak !",5,2.3326988,0.47423005
00:20:26.616000,snazzytoast3r subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:27.640000,mega chill same,mega chill,6,-0.17517869,0.16525345
00:20:27.698000,YOOO POGZ,y\1\1 pogz,0,-0.6522944,-0.24246794
00:20:27.701000,PogChamp PogChamp PogChamp PogChamp,PogChamp,3,-0.8278985,-1.2376102
00:20:27.744000,Sammmm,sa\1\1,7,-0.90260464,-0.18965064
00:20:27.760000,Stop asking for a freaking gifted sub AND WATCH THE MOVE GOSH SHUT UP,stop asking freaking gifted sub watch gosh shut,4,1.2330093,1.4212654
00:20:27.768000,POG,pog,9,-0.8925203,-0.1677016
00:20:27.772000,Something tells me this is going to get burnt to the ground,tells going burnt ground,4,0.80616915,1.7964449
00:20:27.785000,wait is he live? or is this premade?,wait live ? premade,4,0.6770437,0.6599091
00:20:27.806000,SAM WITH NO ARMOR?,sam armor ?,6,0.18698974,0.351023
00:20:27.817000,s,s,9,-0.9443922,0.6730074
00:20:27.869000,ItisMoto subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:27.938000,BIG Q THIS IS AS AMAZING AS ALWAYS,big q amazing,6,0.6288263,0.82658327
00:20:28.015000,THE GRAVE- BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump,grave - BibleThump,6,0.34059465,-0.52142525
00:20:28.017000,@mj_died hiii,@ h\1\1,5,-0.15289249,-0.60330945
00:20:28.017000,AYO,ayo,0,-0.9438724,-0.27197897
00:20:28.022000,Idky this is emotional lol,idky emotional lol,4,-0.12846245,0.583871
00:20:28.035000,HE GONNA DIE,gonna die,4,0.8004661,1.5358647
00:20:28.044000,WHO SAID IT WAS BUSSIN LMAOOOO,said bussin lma\1\1,4,-0.20701636,1.2522316
00:20:28.045000,YOUR VOICE YOU SOUND SO SUSPICIOUS,voice sound suspicious,4,0.17507489,1.2125117
00:20:28.048000,Aaaaa,\1\1,3,-0.882009,-0.91625375
00:20:28.109000,Quackitys lore has been fantastic,lore fantastic,4,-0.08180537,0.33619103
00:20:28.112000,I HAVE SCHOOL TOMORROW,school tomorrow,8,-0.01437221,1.1451828
00:20:28.118000,<3,<3,2,-0.75710875,-1.2314167
00:20:28.137000,Sams house WutFace WutFace WutFace WutFace,sams house WutFace,6,0.15729171,0.77328295
00:20:28.146000,THE VIEWS OMG,views omg,4,-0.09608813,0.36761785
00:20:28.465000,kiaraworth subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:30.720000,IM LATE WHATS happening T.t,im late whats happening t .,8,1.3826813,2.218832
00:20:30.722000,PogChamp,PogChamp,3,-0.8278985,-1.2376102
00:20:30.732000,also guys pls dont tell anyone to gift u a sub its rlly mean😧😧,guys pls dont tell gift u sub rlly mean 😧,4,1.5827093,2.0307045
00:20:30.734000,stop begging for subs,stop begging subs,4,0.5031475,1.0374448
00:20:30.740000,ANYONE ELSE HAVE A BAD FEELING ABOUT THIS?????,bad feeling ?,4,0.41041556,1.7129415
00:20:30.752000,THANOS? PLS,thanos ? pls,6,-0.14156553,0.14337268
00:20:30.756000,OSFrog OSFrog OSFrog OSFrog OSFrog OSFrog OSFrog OSFrog,osfrog,5,-0.83502555,-0.68403953
00:20:30.756000,IM CONFUSED BUT OKAY,im confused okay,8,0.64571327,2.1941626
00:20:30.788000,THE CROSS THAT TECHNO SAW WITH RANBOO,cross techno saw,4,0.22631755,1.4639864
00:20:30.804000,LMAOAOAO SOMEONE SAID THANOS ARC,lmaoaoao said thanos arc,4,0.17768268,1.1147305
00:20:30.806000,Nice one,nice,9,-0.544172,0.70144355
00:20:30.835000,MercyWing1 BCWarrior MercyWing2 MercyWing1 BCWarrior MercyWing2,MercyWing1 bcwarrior MercyWing2,6,-0.42032254,-0.5571022
00:20:30.856000,"$$,;)(,((5683","$ , ;) ( 5683",6,0.81552684,-0.28964084
00:20:30.862000,@ham_luvs_cvsmix_ STOP ASKING TK BE GIFTED,@ _ stop asking tk gifted,4,1.1029042,0.9615507
00:20:30.866000,🖕🏻,🖕 🏻,6,-0.44833833,-0.12474854
00:20:31.003000,HI BIG Q HIIII I JUST GOT TWICH AND IM CONFUSED,hi big q h\1\1 got twich im confused,8,1.5805122,2.427549
00:20:31.018000,STOP BEGGING FOR SUBS,stop begging subs,4,0.5031475,1.0374448
00:20:31.019000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:31.028000,HOW LATE AM I?!,late ? !,6,0.27139106,0.56337285
00:20:31.030000,wait what did i miss whats with the disc??????,wait miss whats disc ?,4,0.7030474,1.7771415
00:20:31.038000,gift meeeeeeeeeeeeeeeeeeeeeeeeee,gift m\1\1,4,0.017627655,0.13063098
00:20:31.076000,POP OFF,pop,9,-0.7388828,0.4146
00:20:31.079000,UNRELATED BUT QUACKITY LOOKS SO GOOD RN,unrelated quackity looks good rn,4,0.7794509,1.9047362
00:20:31.090000,85,85,3,-0.77925277,-1.2288821
00:20:31.105000,SAM THANOS ARC,sam thanos arc,6,-0.20024014,0.40825307
00:20:31.642000,fiaflowerr subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:33.702000,<3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 SeemsGood SeemsGood SeemsGood SeemsGood,<3 SeemsGood,2,-0.5006153,-0.9074912
00:20:33.753000,BibleThump,BibleThump,3,-0.830385,-0.8545899
00:20:33.755000,please gift subs mommy,gift subs mommy,4,0.41944233,0.2534318
00:20:33.775000,MercyWing1 MercyWing2,MercyWing1 MercyWing2,6,-0.66823244,-0.77946496
00:20:33.786000,YOOOOOO,y\1\1,0,-0.9623362,-0.23067601
00:20:33.800000,omg its fireeee <3,omg fir\1\1 <3,6,-0.24622825,0.07537817
00:20:33.803000,POGGGGG,po\1\1,7,-0.98034436,-0.7328046
00:20:33.807000,WHY THE PRISON GOTTA CORRUPT THIS WHOLESOME MANS,prison gotta corrupt wholesome mans,4,0.6130352,1.5639266
00:20:33.819000,POP A SQUAT HAHHHA,pop squat ha\1\1a,4,-0.07594412,0.6938006
00:20:33.836000,OMGGG DID ANYONE ELSE SEE WHAT POPPED UP ON THE STREAM,om\1\1 popped stream,4,0.4659036,0.9022558
00:20:33.874000,Someone please gift me a sub I don’t want ads and I’m really broke,gift sub ’ t want ads m broke,4,2.093453,2.7106338
00:20:33.875000,THANOS=SAM,thanos =S,6,-0.45576948,-0.24995168
00:20:33.894000,IT HAS A DISC,disc,9,-0.9651252,0.1334223
00:20:34.002000,YOOOOO,y\1\1,0,-0.9623362,-0.23067601
00:20:34.013000,FOR WHOEVER IS LATE THIS IS LORE!!,late lore !,6,0.33363742,0.63361996
00:20:34.027000,TOMMY,tommy,9,-0.82401264,-0.24046896
00:20:34.032000,Mmmmm,\1\1,3,-0.882009,-0.91625375
00:20:34.048000,SSSsss SSSsss SSSsss SSSsss SSSsss,\1\1,3,-0.882009,-0.91625375
00:20:34.057000,isn't he like super rich,isn't like super rich,4,0.6840046,2.339741
00:20:34.067000,Anyone gift sub ????,gift sub ?,5,0.54427254,-0.3681601
00:20:34.074000,SSSsss SSSsss SSSsss SSSsss SSSsss SMOrc,\1\1 SMOrc,6,-0.49296814,-0.3621131
00:20:34.119000,REMEMBER YALL DONT BEG FOR SUBS,remember yall dont beg subs,4,1.0338678,1.7995312
00:20:34.151000,87,87,3,-0.8253938,-1.113347
00:20:34.193000,POP OFFFFFF,pop o\1\1,4,-0.25219494,0.82773346
00:20:34.203000,WHATD I MISS CHAT,whatd miss chat,4,0.43617895,1.2363869
00:20:34.212000,So lonely,lonely,9,-0.6068282,0.6306302
00:20:34.238000,POP A SQUATT,pop squatt,4,-0.25788295,0.4955328
00:20:34.395000,salty__sandy subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:37,CUTE,cute,9,-0.51411164,0.75144756
00:20:37.037000,t,t,9,-0.9799714,0.28682584
00:20:37.040000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:37.048000,Yoo,yoo,0,-1.001745,-0.3013243
00:20:37.058000,POP A SQUAT LOL,pop squat lol,4,-0.059995793,0.91526735
00:20:37.067000,animal crossing PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn,animal crossing popcorn,6,0.25908905,0.5299885
00:20:37.075000,hii,hii,2,-0.81672263,-0.5187334
00:20:37.078000,<3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3,<3,2,-0.75710875,-1.2314167
00:20:37.086000,POP AA SQAUT,pop aa sqaut,4,-0.0767366,0.5602981
00:20:37.090000,FARMER SAM*,farmer sam *,6,0.048538145,0.22538796
00:20:37.128000,o7.,o7 .,6,0.04626646,-0.51949453
00:20:37.137000,Help,help,9,-0.6668442,0.616284
00:20:37.278000,jennynotswag subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:20:38.994000,anime_girlsarecool subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:20:39.083000,jp464 gifted a Tier 1 sub to promissbrokiss! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:20:39.730000,AW,aw,1,-0.8798917,0.14645264
00:20:39.795000,PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp,PogChamp,3,-0.8278985,-1.2376102
00:20:39.810000,pop a squat LMAO,pop squat lmao,4,-0.08584068,1.0242296
00:20:39.816000,pop a squat🤪,pop squat 🤪,4,-0.04153545,0.6947065
00:20:39.817000,CHAT DONT ASK FOR SUBS,chat dont ask subs,4,0.8867835,1.6255763
00:20:39.835000,POGGGGG,po\1\1,7,-0.98034436,-0.7328046
00:20:39.835000,BAHAHAHA,bahahaha,7,-0.88889885,-0.24255396
00:20:39.837000,BIG Q YOUR VIEWS ARE OFF THE CHARTS,big q views charts,6,0.5642637,0.51212317
00:20:39.838000,Thanos arc,thanos arc,6,-0.3430647,0.2675933
00:20:39.855000,THIA IA mINS,thia ia mins,4,0.64714295,0.58735025
00:20:39.862000,EE,ee,3,-0.8941973,-0.38753697
00:20:39.875000,pp,pp,9,-0.80661976,-0.17522152
00:20:39.891000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:39.898000,AHHH,a\1\1,7,-0.91697055,-0.030375443
00:20:40,i only say sub when i want to,sub want,4,0.6031514,0.7932594
00:20:40.006000,stop asking for subs Chat,stop asking subs chat,4,0.79597497,1.1837723
00:20:40.013000,pop a squat,pop squat,4,-0.23281398,0.73084116
00:20:40.029000,THERES A GRAVE IJ THE BACK HUHHHH??!:?:!,theres grave ij hu\1\1 ? ! :,6,0.9597515,0.37649766
00:20:40.058000,DON’T ASK FOR SUBS,’ t ask subs,4,1.2890077,2.2739391
00:20:40.077000,NO AKING FOR SUBS,aking subs,5,0.006133701,-0.43155465
00:20:40.077000,AYEEEE,ay\1\1,0,-1.0150018,-0.2838772
00:20:40.096000,LAG,lag,9,-0.8371285,0.020096328
00:20:40.101000,cottage core sam is my religon,cottage core sam religon,4,-0.054161042,0.43030858
00:20:40.132000,OH GOD,oh god,1,-0.27162558,0.8204461
00:20:40.133000,hiiiiiiiiiiiii,h\1\1,7,-0.8622927,-0.21957262
00:20:40.180000,papa squat is lore,papa squat lore,6,-0.087086044,0.41519988
00:20:40.686000,"tinyfishi subscribed at Tier 1. They've subscribed for 4 months, currently on a 1 month streak!","subscribed tier 1 . they've 4 months , currently month streak !",5,2.3326988,0.47423005
00:20:40.943000,"annie5955 subscribed at Tier 1. They've subscribed for 4 months, currently on a 4 month streak! QUACKITY LORE LET’S GOOO","subscribed tier 1 . they've 4 months , currently month streak ! quackity lore let ’ s g\1\1",5,2.716358,1.6294763
00:20:41.462000,xxyeetxx_24 subscribed with Prime.,xx subscribed prime .,5,1.5399644,-1.3234904
00:20:42.750000,SHEESHHHH,shees\1\1,0,-0.89425015,-0.5691382
00:20:42.751000,tommy’s death???,tommy ’ s death ?,4,1.077258,2.2283878
00:20:42.799000,speedyericius subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:20:42.839000,@papagewastaken 1,@ 1,5,0.29576808,-1.2421694
00:20:42.855000,POGGG,po\1\1,7,-0.98034436,-0.7328046
00:20:42.863000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:42.868000,SAM!,sam !,6,-0.21158823,-0.1413638
00:20:42.874000,STOP ASKING FOR SUBS CHAT SHUT UP,stop asking subs chat shut,4,1.0061572,1.4093386
00:20:42.884000,343K WATCHING POG,343k watching pog,4,0.12555732,0.5706973
00:20:42.901000,can someone please gift me a sub BibleThump,gift sub BibleThump,5,0.45747408,-0.3247713
00:20:42.903000,HAHA,haha,9,-0.9204241,0.17502078
00:20:42.903000,":,]",": , ]",6,0.4994722,-1.2216269
00:20:42.906000,Uhhhhh,u\1\1,7,-0.9314697,0.026949542
00:20:43.003000,I NEED A SUB PLEASE ANYONE,need sub,4,0.63289523,0.8560727
00:20:43.007000,Pop a squat lmaooo,pop squat lma\1\1,4,-0.09456741,0.9686853
00:20:43.012000,izzyleighton subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:43.023000,POGG,pogg,0,-0.9047752,-0.6850419
00:20:43.036000,PLSSSSSS GIFT ME A SUB,pl\1\1 gift sub,5,0.44410688,-0.2666624
00:20:43.041000,HAHA,haha,9,-0.9204241,0.17502078
00:20:43.050000,MY STREAMS DELAYED HELP,streams delayed help,4,0.58733755,1.0749655
00:20:43.054000,SAM,sam,9,-0.89732975,-0.022556629
00:20:43.056000,WHAT HAPPENED TO PONK????,happened ponk ?,4,0.21256179,0.68554354
00:20:43.060000,OMG WAIT PONKKK,omg wait pon\1\1,4,0.034978677,0.855277
00:20:43.061000,Aww lol,aww lol,1,-0.35634145,0.62502134
00:20:43.064000,YOOOO THIS IS SICKKKK,y\1\1 sic\1\1,0,-0.6418882,-0.023493152
00:20:43.067000,PowerUpL Kippa PowerUpR,PowerUpL kippa PowerUpR,6,-0.44349048,-0.37489194
00:20:43.106000,Yooo,y\1\1,0,-0.9623362,-0.23067601
00:20:44.830000,"abigailhasfallen subscribed with Prime. They've subscribed for 2 months, currently on a 1 month streak! IM NERVOUS BRO","subscribed prime . they've 2 months , currently 1 month streak ! im nervous bro",5,2.5889635,1.0009048
00:20:45.682000,P O P A S Q U A T,p o s q u t,6,1.1739911,1.2875832
00:20:45.869000,SUSSSS,su\1\1,0,-0.95034266,-0.2980154
00:20:45.914000,POGGGG,po\1\1,7,-0.98034436,-0.7328046
00:20:45.929000,I LOVE SAMMMMMMMMNNMMMM,love,9,-0.6387645,1.5161084
00:20:45.934000,SOMEONE GIFT ME A SUB PLEASE,gift sub,5,0.08604188,-0.75209177
00:20:45.940000,300K OMG,300k omg,4,-0.3164185,0.22771452
00:20:45.948000,Hello,hello,2,-0.80260676,-0.052599635
00:20:45.961000,PunchTrees,punchtrees,3,-0.8845175,-0.610285
00:20:45.962000,CHAT DONT ASK FOR SUBS ITS NOT VERY NICE,chat dont ask subs nice,4,1.1109593,1.7972217
00:20:45.971000,NOOOOO IM LAGGING,n\1\1 im lagging,8,0.6159047,2.071982
00:20:45.980000,POP OFFFFF,pop o\1\1,4,-0.25219494,0.82773346
00:20:45.997000,SOMEONE PLEASE WHISPER ME WHAT I MISSED,whisper missed,4,0.12303857,1.2632245
00:20:46,Holiday Sam,holiday sam,4,-0.28784662,0.64339656
00:20:46.026000,YOU SUCK LOSER,suck loser,4,-0.022838978,1.4690168
00:20:46.027000,i really like this place 🥺,like place,4,0.24099234,2.1927302
00:20:46.028000,Send me a subbbbb,send su\1\1,4,0.07978528,1.1838356
00:20:46.030000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:46.038000,POGGG,po\1\1,7,-0.98034436,-0.7328046
00:20:46.044000,pop a squat HAHAH,pop squat hahah,4,-0.10571927,0.85049814
00:20:46.074000,DISCC,discc,3,-0.8917441,-0.5668482
00:20:46.083000,SAM-,sam -,6,0.13837573,-0.51737666
00:20:46.093000,pop a squat,pop squat,4,-0.23281398,0.73084116
00:20:46.098000,WHY DOES IT SOUND SO LIKE SAD BUT AT THE SAME TIME IT DOESNT,sound like sad time doesnt,4,1.0814159,2.3942664
00:20:46.099000,Pop a squat,pop squat,4,-0.23281398,0.73084116
00:20:46.231000,broooo,br\1\1,0,-0.988849,-0.1722347
00:20:47.830000,gghostcon gifted a Tier 1 sub to darkestdeviancy! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:20:47.920000,ogebooge subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:48.375000,stanhanjisung subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:20:48.816000,BRO 350K PEOPLE R WATCHING,bro 350k people r watching,4,0.9079184,1.7300017
00:20:48.855000,THE GRAVE NO,grave,9,-0.83611673,-0.28299534
00:20:48.869000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:48.925000,DONT ASK FOR SUBS THAT'S RUDE,dont ask subs that's rude,4,1.0979489,1.9799677
00:20:48.943000,I spam gàæ,spam,9,-0.7006141,-0.23560667
00:20:48.946000,CHAT- WHO EVER SAID THIS IS THANOS LORE--- HAHAHHAH,chat - said thanos lore hahahhah,6,1.0402784,0.81407356
00:20:48.951000,ayo POGCHAMP,ayo pogchamp,6,-0.61417043,-0.2144322
00:20:48.952000,yesssssss,ye\1\1,0,-0.9391511,0.01566428
00:20:48.965000,POP A AQUAT,pop,9,-0.7388828,0.4146
00:20:48.982000,<3 <3 <3 <3 <3 <3 <3 <3 <3,<3,2,-0.75710875,-1.2314167
00:20:49.008000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:49.030000,Really said pop a sQUAT,said pop squat,4,0.10137394,1.4477845
00:20:49.041000,"i need a sub, i dont want to see adds","need sub , dont want adds",4,1.4932833,1.4762976
00:20:49.045000,WHOA WHOA,whoa,1,-0.87813735,0.14781661
00:20:49.064000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:49.067000,POGGGGGGGGGG,po\1\1,7,-0.98034436,-0.7328046
00:20:49.211000,POP A SQUAD SHEEEEESH,pop squad sh\1\1sh,4,0.21196079,0.7108666
00:20:49.345000,Woo,woo,0,-0.9150886,-0.15997104
00:20:49.415000,IM A LITTLE AFRAID,im little afraid,8,0.8285463,2.4538853
00:20:49.659000,NOOOO,n\1\1,7,-0.87032235,-0.09245279
00:20:49.681000,pop,pop,9,-0.7388828,0.4146
00:20:49.990000,awwwww,a\1\1,7,-0.91697055,-0.030375443
00:20:49.990000,my little pickle sam,little pickle sam,4,-0.054835685,1.2370348
00:20:50.002000,340K VIEWERS HOLYYY SHIT....,340k viewers hol\1\1 URL,6,0.4465841,-0.3012781
00:20:50.019000,"wow,","wow ,",6,-0.13406087,-0.2637095
00:20:50.034000,PowerUpL TearGlove PowerUpR,PowerUpL tearglove PowerUpR,6,-0.42792377,-0.41938856
00:20:50.036000,SAM IS THE NEW TECHNO CONFIRMED?!?,sam new techno confirmed ? !,6,0.6058356,0.8553181
00:20:50.039000,DISC,disc,9,-0.9651252,0.1334223
00:20:50.042000,so this is why techno became a potato farmer...,techno potato URL,6,0.12083117,0.09248924
00:20:50.044000,I’m BisexualPride,’ m,8,0.5847477,2.2690167
00:20:50.080000,ILL DRAW SOMEONE ANYTHING PERHAPS IF THEY GIFT A SUB B,ill draw gift sub b,4,1.0766109,1.1647491
00:20:50.082000,GIVE ME A SUB SOMEONE,sub,2,-0.57770306,-2.0441844
00:20:50.097000,POG,pog,9,-0.8925203,-0.1677016
00:20:50.118000,CRAZY LORE DUCK,crazy lore duck,4,-0.054631684,0.9832654
00:20:50.121000,STIP,stip,9,-0.94789886,-0.19644022
00:20:50.126000,BUT www,\1\1,3,-0.882009,-0.91625375
00:20:50.132000,BROOO,br\1\1,0,-0.988849,-0.1722347
00:20:52.095000,POP A SQUAT,pop squat,4,-0.23281398,0.73084116
00:20:52.200000,OMG,omg,7,-0.9166415,0.37547088
00:20:52.251000,Pop a squat,pop squat,4,-0.23281398,0.73084116
00:20:52.256000,CAN SOMEONE GIFT ME A SUB? IF YOU CAN POHG,gift sub ? pohg,5,0.61440766,-0.23605298
00:20:52.271000,2 SEATS?! HMMMMM,2 seats ? ! h\1\1,6,0.7662551,0.00073854264
00:20:52.272000,KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride KappaPride,KappaPride,3,-0.8125173,-0.9375403
00:20:52.288000,UH OH,uh oh,1,-0.52220386,0.8511453
00:20:52.589000,SAM HAS A GRAVE FOR TOMMY WHATATAT,sam grave tommy,6,-0.28077808,0.06562551
00:20:52.719000,nooo,n\1\1,7,-0.87032235,-0.09245279
00:20:52.766000,PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn PopCorn,popcorn,9,-0.7750373,0.09758839
00:20:52.835000,WOS THIS THEN,wos,7,-1.0054387,-0.5084911
00:20:52.859000,PopCorn PopCorn PopCorn PopCorn PopCorn,popcorn,9,-0.7750373,0.09758839
00:20:52.861000,AW,aw,1,-0.8798917,0.14645264
00:20:52.881000,THE DISC,disc,9,-0.9651252,0.1334223
00:20:53,OOOOOOOH NOOOOOOOOOOO,\1\1h n\1\1,7,-0.6490716,0.04790891
00:20:53.005000,AW,aw,1,-0.8798917,0.14645264
00:20:53.008000,POP A SQUAT AHAHAH,pop squat ahahah,4,-0.08028626,0.714629
00:20:53.017000,OH,oh,1,-0.9519308,0.8404653
00:20:53.025000,AWWWW,a\1\1,7,-0.91697055,-0.030375443
00:20:53.025000,MY POPCORN IS SO FUCKING LPOUDD,popcorn fucking,4,-0.23610035,1.040404
00:20:53.026000,STOP ASKING FOR SUBS ITS CRINGE,stop asking subs cringe,4,0.72289187,1.2018206
00:20:53.032000,AWWWWWWWWWWWW,a\1\1,7,-0.91697055,-0.030375443
00:20:53.032000,DONT BEG FOR SUBS <333,dont beg subs <3 33,4,0.9351847,0.846082
00:20:53.038000,IM SCARED IDK WHY,im scared idk,8,0.68413895,2.59221
00:20:53.038000,O7,o7,2,-0.81669855,-0.63748443
00:20:53.039000,o7,o7,2,-0.81669855,-0.63748443
00:20:53.040000,AW,aw,1,-0.8798917,0.14645264
00:20:54.192000,mexicadream subscribed at Tier 1. They've subscribed for 2 months! Happy Ramadan!,subscribed tier 1 . they've 2 months ! happy ramadan,5,2.109924,0.002061516
00:20:55.599000,AWWWWWWWWW,a\1\1,7,-0.91697055,-0.030375443
00:20:55.602000,:) :) :) :) :),:),2,-0.7997517,-0.654672
00:20:55.605000,NOOOO,n\1\1,7,-0.87032235,-0.09245279
00:20:55.615000,0,0,3,-0.56106764,-1.881195
00:20:55.617000,WHAAT,whaat,0,-0.88699293,-0.22685549
00:20:55.692000,rooochel subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:20:55.740000,OH WHA,oh wha,1,-0.41555285,0.736479
00:20:55.826000,AWWWWWWWW,a\1\1,7,-0.91697055,-0.030375443
00:20:55.827000,awwww nooo,a\1\1 n\1\1,7,-0.6720141,0.11436357
00:20:55.829000,QUACKITY DONT HURT HIM,quackity dont hurt,4,0.4502066,2.1382105
00:20:55.840000,o7,o7,2,-0.81669855,-0.63748443
00:20:55.855000,Tommy?,tommy ?,6,-0.3207656,-0.048591238
00:20:55.856000,WHA-,wha -,6,0.17116316,-0.42780888
00:20:55.869000,WHAT???,?,3,-0.77186525,-0.45431748
00:20:58.622000,BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump,BibleThump,3,-0.830385,-0.8545899
00:20:58.622000,CREPPY MAN LOL,creppy man lol,4,-0.018887885,0.68826026
00:20:58.623000,o7,o7,2,-0.81669855,-0.63748443
00:20:58.638000,OPP,opp,9,-0.95520294,0.22780713
00:20:58.663000,Hi,hi,2,-0.75796497,0.003295664
00:20:58.680000,STOPPP,sto\1\1,7,-0.9046742,-0.1327807
00:20:58.767000,:(,:(,3,-0.8122025,-0.5406238
00:20:58.798000,NOOOOO,n\1\1,7,-0.87032235,-0.09245279
00:20:58.843000,the og,og,9,-0.8419509,-0.03879869
00:20:58.884000,OMGGGGG,om\1\1,7,-0.9894216,-0.16314667
00:20:59.489000,Mtnman56 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:21:00.750000,aerozotz gifted a Tier 1 sub to Vophii! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
